onset	duration	amount	Probability	choseAccept	RT	choseRight
18.04	4	28	0.63	0	2.22	1
23.086	4	40	0.71	1	2.113	0
33.109	4	70	0.39	0	1.406	1
42.155	4	40	0.39	0	1.119	1
49.189	4	41	0.6	1	2.449	0
67.222	4	85	0.59	1	2.184	0
78.244	4	82	0.25	0	1.727	1
88.29	4	83	0.52	1	1.945	0
103.323	4	23	0.96	0	1.593	1
112.357	4	56	0.49	1	1.663	0
125.391	4	84	0.25	0	2.057	1
135.437	4	72	0.34	0	1.686	1
152.47	4	60	0.51	1	1.445	0
157.516	4	55	0.44	1	2.093	0
171.561	4	22	0.89	0	1.129	1
179.596	4	36	0.59	1	2.301	0
185.618	4	82	0.29	n/a	n/a	n/a
194.652	4	82	0.23	0	1.098	1
203.687	4	79	0.33	0	1.114	1
211.733	4	53	0.54	1	1.376	0
219.767	4	70	0.34	0	1.078	1
228.801	4	77	0.43	1	1.778	0
237.847	4	58	0.62	1	1.166	0
244.881	4	71	0.19	0	1.004	1
250.916	4	82	0.09	0	0.974	1
262.961	4	75	0.48	1	1.357	0
272.984	4	21	0.97	0	1.159	1
285.017	4	44	0.44	1	2.07	0
298.063	4	75	0.24	0	1.215	1
308.097	4	78	0.42	1	1.578	0
